# BEAST v1.10.0 Prerelease #VEME2017
# Generated Mon Jul 09 20:41:04 UTC 2018 [seed=666]
# -beagle_scaling always -overwrite -threads 4 -beagle_SSE -beagle_instances 2 -seed 666 -errors 1000 P01S3_RC_Const.Rep4.xml
# keywords: discretized_branch_rates
state	posterior	prior	likelihood	treeModel.rootHeight	age(root)	constant.popSize	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-12775.083280272182	-1048.5314871678206	-11726.551793104361	13.012374690991464	-1.0123746909914644	1.0	2.0	0.5	1.0	0.3333333333333333	1.0228630960857947	0.3485108131242069	-0.0491381985882242	-11726.551793104361	-922.3574719519911	-99.31654407782749
10000	-7509.9663560945855	-1138.8999919677824	-6371.066364126803	13.618172681195281	-1.618172681195281	3.417624920146583	4.068086253421194	0.0975980378542386	0.21986812255667867	0.7574654844527018	0.06729730684272232	2.6311297344150155	-0.0019257953789370427	-6371.066364126803	-922.3574719519911	-202.85180528109169
20000	-6862.863440966331	-1135.4286527087759	-5727.434788257555	15.085655295553083	-3.0856552955530834	4.241102974988704	3.703908495525215	0.09969013463828005	0.11996601204969294	0.31397160582673805	0.03786873132898381	2.2845970531374746	0.012023364587547674	-5727.434788257555	-922.3574719519911	-205.37558961717377
30000	-6691.862009032146	-1142.60465441633	-5549.2573546158155	15.223023683139886	-3.2230236831398855	3.8922236954866665	4.142736537956985	0.10098282578410231	0.0829391019041769	0.2427414409620046	0.03319799664709164	2.0950823336782967	0.030976361988071376	-5549.2573546158155	-922.3574719519911	-214.6495726600749
40000	-6608.678623968806	-1134.1462727299515	-5474.532351238855	14.351889390592117	-2.3518893905921168	4.31712293201571	3.9103473870058805	0.10566236614735944	0.07858979661858206	0.22678286464947536	0.031175707173062256	1.9673660184077373	0.048477754301928945	-5474.532351238855	-922.3574719519911	-206.75828712905098
50000	-6513.542253750163	-1140.0845736165982	-5373.457680133564	15.559904413552607	-3.559904413552607	3.6886303191836034	4.3388816328008435	0.10876979162667082	0.0714165795245646	0.16470171600780048	0.027059045912425292	1.805498009673694	-0.020187606885483027	-5373.457680133564	-922.3574719519911	-213.14256139112877
60000	-6425.017889142425	-1149.3482940370077	-5275.669595105417	14.256787332329198	-2.256787332329198	4.230339245353176	3.7350444037842108	0.10794329177758497	0.05551113794325127	0.11486424129037402	0.027518997271488013	1.611356373048186	-0.022036292485027278	-5275.669595105417	-922.3574719519911	-223.74191788388802
70000	-6366.926695040109	-1151.9624355172768	-5214.964259522832	14.089676571137845	-2.0896765711378453	4.754841227701023	3.6425511176993024	0.1111263466747032	0.036742551300961684	0.07222494331388454	0.020943160609953645	1.527557080046305	0.11273072978709284	-5214.964259522832	-922.3574719519911	-227.6896221842944
80000	-6346.878343210983	-1167.6396578010836	-5179.2386854098995	14.705663048139263	-2.7056630481392627	5.546619203689003	3.339151179727746	0.10188359010513215	0.03590599471403438	0.0551855715735103	0.020230950621640917	1.4706021170890087	0.10071954351003146	-5179.2386854098995	-922.3574719519911	-243.31589207142292
90000	-6349.195086281516	-1178.2215150646148	-5170.973571216901	15.478920687640619	-3.4789206876406187	4.986998733132805	3.5291482084697137	0.10684736902233609	0.028891784442583154	0.046178980859600205	0.016515081068083713	1.5127648253359234	-0.05203243686219269	-5170.973571216901	-922.3574719519911	-254.47269953829525
