# BEAST v1.10.0 Prerelease #VEME2017
# Generated Mon Jul 09 20:41:09 UTC 2018 [seed=666]
# -beagle_scaling always -overwrite -threads 4 -beagle_SSE -beagle_instances 2 -seed 666 -errors 1000 P01S3_RC_Const.Rep1.xml
# keywords: discretized_branch_rates
state	posterior	prior	likelihood	treeModel.rootHeight	age(root)	constant.popSize	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-12447.456721802893	-1048.5314871678206	-11398.925234635073	13.012374690991464	-1.0123746909914644	1.0	2.0	0.5	1.0	0.3333333333333333	1.0228630960857947	0.3485108131242069	-0.0491381985882242	-11398.925234635073	-922.3574719519911	-99.31654407782749
10000	-6921.525721361291	-1146.2774548410832	-5775.248266520208	12.941307346637474	-0.9413073466374744	3.9252171052426506	3.8464095077063485	0.10402155621694067	0.12164343316140352	0.27605387180506014	0.04085483515313072	2.180630224184616	-0.03376975769264283	-5775.248266520208	-922.3574719519911	-217.00488841743956
20000	-6546.8733462745695	-1132.940827911143	-5413.932518363426	13.626406367131649	-1.6264063671316489	2.995027378952724	3.3647607552109773	0.10372029387845097	0.12155610869441173	0.33443294816005426	0.03445753636394285	2.483333632368935	0.06789327090240174	-5413.932518363426	-922.3574719519911	-204.20129450144313
30000	-6473.6763613880685	-1139.55038119057	-5334.125980197498	13.813023245233572	-1.8130232452335715	3.622047256166094	3.007723290121918	0.10296304346971422	0.1120844665136853	0.4195288993130917	0.027698615967019738	2.932134654873486	0.01056181821434333	-5334.125980197498	-922.3574719519911	-210.46170425230284
40000	-6462.285643989718	-1136.7226187695148	-5325.563025220203	17.55756417104923	-5.557564171049229	3.452211511699084	3.5999201608123395	0.10143877122058084	0.10558312602831435	0.29099713919329795	0.029626426969575046	2.473240894199335	0.052239300321748776	-5325.563025220203	-922.3574719519911	-207.58216197083252
50000	-6359.184865493471	-1136.5511954152714	-5222.633670078199	13.334247538420566	-1.3342475384205663	3.6577392878621575	3.674113221107401	0.10309863775427928	0.07968204146922228	0.18988165236486707	0.02792544413477312	2.1254065150976067	0.07631916454640968	-5222.633670078199	-922.3574719519911	-209.99931127231326
60000	-6264.719477796792	-1128.4918289180941	-5136.227648878697	14.582613927608366	-2.5826139276083655	3.176854779258212	3.6045726035394616	0.10005358396273516	0.06197041138828049	0.11257969087786233	0.024726101285426304	1.5955560321341495	-0.008084064929164627	-5136.227648878697	-922.3574719519911	-203.25213229342074
70000	-6150.219660410733	-1127.7220566810995	-5022.497603729634	13.83419494162105	-1.8341949416210497	3.524432156408617	3.5783697100241927	0.10419574625576739	0.05713174938267933	0.11865572426760308	0.02088324651026492	1.8422636718803256	0.003736044259727789	-5022.497603729634	-922.3574719519911	-202.72484505130979
80000	-6162.719208811421	-1128.8665259158915	-5033.852682895529	14.140650785605267	-2.140650785605267	3.4011661019542525	3.1240494590817445	0.11579622042274121	0.055519504598878826	0.11526317348307055	0.0214865927340365	1.851138699238816	-0.012330173328297894	-5033.852682895529	-922.3574719519911	-204.11846206193013
90000	-6108.908021342855	-1130.7158043549748	-4978.19221698788	13.671584348187334	-1.6715843481873343	3.403693711485027	4.075784501328411	0.10258995195959224	0.0447318597170534	0.08347133235565049	0.01919913743350179	1.7905065231305894	0.009571617256047478	-4978.19221698788	-922.3574719519911	-206.48834627742787
100000	-6104.694455082857	-1132.856927817162	-4971.837527265695	13.216627068399408	-1.2166270683994078	3.4837149087231025	3.774611257160478	0.09590608458321954	0.04707288606072844	0.08287190786111667	0.01977198920907176	1.5808658065352945	0.059206551798200606	-4971.837527265695	-922.3574719519911	-208.5072490552966
110000	-6131.219436461888	-1132.9552043051963	-4998.264232156692	13.511167908733402	-1.5111679087334018	4.255387310957869	4.0002760471975725	0.10448202870281989	0.039519668802347245	0.06600294207790543	0.01951175825938887	1.5342542933309924	-0.05673479476902595	-4998.264232156692	-922.3574719519911	-208.86585373090338
120000	-6059.817426244855	-1135.4282292816758	-4924.389196963179	13.454131627600066	-1.4541316276000664	3.3807878406154837	3.700351526269417	0.11406596107727691	0.048199319279557055	0.09280993389618832	0.01869284893727291	1.4248866436360785	-0.06222605361545397	-4924.389196963179	-922.3574719519911	-210.93705602167503
130000	-6045.958461287922	-1126.3807132382892	-4919.577748049633	13.517869416273054	-1.5178694162730544	3.1608927403189404	4.268663852566969	0.10792334264742262	0.05235694012312492	0.09042942586292728	0.019817480529981724	1.4701228711740735	0.20199777738521174	-4919.577748049633	-922.3574719519911	-201.57979060212097
140000	-6043.403248769496	-1123.3289067318094	-4920.074342037687	13.72216297404678	-1.72216297404678	3.452984392810787	4.178832183233234	0.10277864668697251	0.06229791016521706	0.1636262425565748	0.019751954713247012	2.150492008315741	-0.032474709045052716	-4920.074342037687	-922.3574719519911	-197.67718975813045
150000	-6031.880014948872	-1120.0253946194944	-4911.854620329377	14.060372532782514	-2.060372532782514	3.233634285745622	3.5358098712132406	0.10103867486876185	0.04767823925682726	0.08223065402084616	0.020227530260913385	1.3118890852631513	-0.045541010253268205	-4911.854620329377	-922.3574719519911	-195.78395840911838
