# BEAST v1.10.0 Prerelease #VEME2017
# Generated Mon Jul 09 20:41:04 UTC 2018 [seed=666]
# -beagle_scaling always -overwrite -threads 4 -beagle_SSE -beagle_instances 2 -seed 666 -errors 1000 P01S3_RC_Const.Rep3.xml
# keywords: discretized_branch_rates
state	posterior	prior	likelihood	treeModel.rootHeight	age(root)	constant.popSize	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-12505.977240960157	-1048.5314871678206	-11457.445753792337	13.012374690991464	-1.0123746909914644	1.0	2.0	0.5	1.0	0.3333333333333333	1.0228630960857947	0.3485108131242069	-0.0491381985882242	-11457.445753792337	-922.3574719519911	-99.31654407782749
10000	-6729.707186254473	-1115.0403995260442	-5614.666786728429	12.751488400593717	-0.7514884005937166	3.4127128745366675	3.8569448759022014	0.10865967201163557	0.0854594401275251	0.18968090326399548	0.04780249596728755	1.9535831025240542	-0.03367079948528429	-5614.666786728429	-922.3574719519911	-189.4429295851253
20000	-6432.9910106290245	-1115.17547330944	-5317.815537319584	13.150733783482586	-1.1507337834825861	3.5473661395829628	3.559855700701552	0.106611736241637	0.05771764242066108	0.09807992372504111	0.03757186393419657	1.5668883791028116	-0.06492618825878137	-5317.815537319584	-922.3574719519911	-190.91308732094657
30000	-6191.91472937912	-1109.3231621866262	-5082.591567192494	12.916822494470622	-0.9168224944706225	3.297023502117696	3.4951857974717786	0.10711684299611271	0.04662741237701937	0.05974283921702386	0.030390293625111652	1.327193737610394	-0.07281462117350912	-5082.591567192494	-922.3574719519911	-185.8340397510678
40000	-6163.518572783996	-1128.767854311208	-5034.750718472788	12.880711311422601	-0.8807113114226013	3.6786785870118877	3.570265353995622	0.09944587536136078	0.036200924459794837	0.04661614474130024	0.026995524593223377	1.2192898775030063	-0.07514598947741573	-5034.750718472788	-922.3574719519911	-205.5862184222413
50000	-6045.0730539388	-1114.3282053234507	-4930.744848615349	12.953131671485048	-0.953131671485048	2.8005296135059905	3.785729239975491	0.09704298148006983	0.044158431988800685	0.0908418495141502	0.025319048880483898	1.5326523663752845	-0.08401472688745358	-4930.744848615349	-922.3574719519911	-190.84227641171404
60000	-6029.744253292125	-1122.8398063472564	-4906.904446944869	13.13228703033522	-1.1322870303352204	3.600081190252642	3.3754596194324966	0.11380365359640547	0.03812678614958754	0.057881299458061704	0.02678749114090344	1.3219340800925639	-0.017111393590450805	-4906.904446944869	-922.3574719519911	-199.58258289151277
70000	-6030.223355341006	-1134.9489096834825	-4895.274445657524	13.182544238634833	-1.1825442386348328	4.320393415147995	3.686102637543333	0.1104782846518559	0.03094811015641616	0.04304418378828163	0.022283374427576393	1.085094045488732	0.05767104683189104	-4895.274445657524	-922.3574719519911	-211.79282179161032
80000	-6039.356698858385	-1152.8665466048976	-4886.490152253487	13.356183441093194	-1.3561834410931937	5.552756835837862	3.9970997786053646	0.1046368414797476	0.02720671701413166	0.03268446748147616	0.017727120113011047	1.115799766314969	-0.05777809953294711	-4886.490152253487	-922.3574719519911	-229.52541371720338
90000	-6032.335597635858	-1147.2217559902542	-4885.113841645603	14.982275451071368	-2.9822754510713683	3.771353238195418	3.7029435689242116	0.11524779394496802	0.0316784232192593	0.03639214711565534	0.018800616016587807	0.9947031290758143	0.14519261811692705	-4885.113841645603	-922.3574719519911	-223.98246612595347
100000	-6009.990572212328	-1149.0563177157296	-4860.9342544965975	13.769001722210616	-1.769001722210616	4.8765732780403255	4.761154910078113	0.11248765202056435	0.0360899517682034	0.06442204002315707	0.01612261061218484	1.3009642189069726	0.07143903424516926	-4860.9342544965975	-922.3574719519911	-224.51925270707395
110000	-6005.379071387861	-1148.2003937109232	-4857.178677676938	14.225094468204057	-2.225094468204057	4.7622518254701856	4.9934473636852985	0.1088336153216192	0.027818008650308333	0.05064759944105529	0.014387712911477724	1.161302804324272	-0.022524769223355865	-4857.178677676938	-922.3574719519911	-224.43092005432965
120000	-6005.612985014201	-1161.0541327416843	-4844.558852272517	14.447497828170603	-2.4474978281706026	5.218618904674343	3.893912794985766	0.10296451412668632	0.027915590977780493	0.05353190267432286	0.013422792998478825	1.1454698072502796	-0.12998206465565026	-4844.558852272517	-922.3574719519911	-237.30959009657107
130000	-5996.601916756251	-1197.8698864189644	-4798.732030337286	15.686325594690766	-3.686325594690766	8.384507135276403	4.221121158016201	0.10292455769466717	0.01951079220090591	0.03645901528252586	0.008583353842436445	1.1937070717633795	0.21384876094706198	-4798.732030337286	-922.3574719519911	-273.96338718270374
140000	-5987.142946367785	-1198.4292568584638	-4788.713689509321	16.93500714001238	-4.935007140012381	7.454218489984287	3.882876577472079	0.09925305946594573	0.02158486203166148	0.04397403336362744	0.00838706148084816	1.233024671627512	0.08642645845820887	-4788.713689509321	-922.3574719519911	-274.5123106429612
150000	-5974.851573532687	-1206.0414239703055	-4768.810149562382	21.80197151737233	-9.80197151737233	7.162151096217103	3.7620654189184273	0.09633440865597967	0.029739859288284924	0.091088511044987	0.007277622138406996	1.8393800339122717	0.0292765489580322	-4768.810149562382	-922.3574719519911	-280.62814452284255
160000	-5941.675440979681	-1204.9845485566507	-4736.690892423031	27.289055828096746	-15.289055828096746	9.191579868680606	3.365697132667018	0.10672724736030917	0.02420430296720218	0.06832097838781255	0.006938457684337801	1.4138880206448592	0.12133758404632375	-4736.690892423031	-922.3574719519911	-279.94792747774534
170000	-5970.741032454389	-1206.7285394112373	-4764.012493043152	17.683050758475716	-5.683050758475716	9.346615649275313	4.465285978145488	0.11346147933716674	0.024654471730011025	0.06290820037229261	0.007984337906211133	1.2706677849612262	0.17798993698750643	-4764.012493043152	-922.3574719519911	-281.6761926294146
180000	-5953.935029044396	-1209.9186490674133	-4744.016379976983	17.427552604288586	-5.427552604288586	10.849855230332418	3.8513806403968607	0.11336825850818417	0.022844174041588883	0.06638059721236009	0.007240244541734961	1.3237523030141194	0.27582918981355364	-4744.016379976983	-922.3574719519911	-285.078770201359
190000	-5944.617300336509	-1201.0825206681511	-4743.534779668358	20.12246705878131	-8.12246705878131	8.449673804721106	4.096060321385766	0.11113217116063501	0.023385996818390514	0.057449982950869755	0.007813914464098716	1.1831584328116258	0.1600674668658877	-4743.534779668358	-922.3574719519911	-276.31969833958885
200000	-5960.594313346155	-1213.1951039412238	-4747.399209404932	21.265486152231965	-9.265486152231965	10.087389237801853	4.242295077593966	0.08804650910399335	0.017909287091089347	0.04762305629757384	0.005807271159623687	1.355409997452442	0.10115373981146757	-4747.399209404932	-922.3574719519911	-288.94972430862964
210000	-5946.018739447545	-1209.1406567353101	-4736.878082712235	24.852042785812472	-12.852042785812472	11.371372599331707	3.8351423212882	0.10308286132077335	0.018944810150341017	0.04122461961824562	0.006391458981218285	1.1348493493811334	0.16314382029902666	-4736.878082712235	-922.3574719519911	-284.74135340038157
220000	-5938.0943901734845	-1201.2244981272554	-4736.869892046229	18.68919413902275	-6.689194139022749	8.03783799441786	4.4016219282875575	0.10400381038884075	0.01945974346909243	0.047391331456658005	0.0069235176750963865	1.422510622269476	0.015542928980645488	-4736.869892046229	-922.3574719519911	-277.08229338963207
230000	-5957.074019799295	-1203.805866651122	-4753.268153148173	21.932242222721406	-9.932242222721406	6.5701788401085235	3.7027322378406025	0.1118285512933495	0.024543032253029947	0.06810590330727935	0.007755213590648126	1.5711921809987286	0.16358787575328118	-4753.268153148173	-922.3574719519911	-279.1357080966758
240000	-5930.434430150889	-1207.27034515389	-4723.164084996999	17.420869953221207	-5.420869953221207	9.040252789451962	3.6993161200252334	0.09767704173964091	0.024619715892400043	0.06908521360206331	0.007298133657043359	1.6286623074139182	0.18586960296489932	-4723.164084996999	-922.3574719519911	-282.4529279601964
250000	-5963.435829606331	-1212.5714412762675	-4750.864388330064	18.4067214652342	-6.406721465234199	9.686926955553144	3.684490971310423	0.0910690233038298	0.017609040536259092	0.04157504418319281	0.0063809758024972255	1.4045801664215403	0.21071674699091994	-4750.864388330064	-922.3574719519911	-288.6759529323504
260000	-5934.490323845914	-1216.673609093695	-4717.816714752219	18.08891800497895	-6.08891800497895	10.10740529709132	3.836181566665364	0.09010187915841092	0.018420091840556138	0.045726005441496895	0.006539726753741384	1.515698772471574	0.18948402084553023	-4717.816714752219	-922.3574719519911	-292.49769392367944
270000	-5968.273113803084	-1223.2878841160818	-4744.985229687002	18.640017241663315	-6.640017241663315	9.977735267859675	4.080951554909681	0.11519363046009483	0.01784499739983437	0.0412367525284157	0.006719562321959078	1.701621801325292	0.0419512998790386	-4744.985229687002	-922.3574719519911	-298.98801593296406
280000	-5997.809691272655	-1248.2923858222991	-4749.517305450356	17.474073798659543	-5.474073798659543	10.527748795156342	4.488518362437518	0.1007650339510689	0.012770848751718076	0.028500654027188006	0.005550103131653352	1.6572184853326295	-0.009981870847382404	-4749.517305450356	-922.3574719519911	-324.58294178684076
290000	-5973.608086101115	-1258.3807367404136	-4715.227349360702	19.980639986456033	-7.980639986456033	14.863174362742205	3.5552591538022615	0.09300987136646281	0.011642190654252768	0.02530536685300335	0.004544114782980183	1.6643388644290125	0.022461592433220583	-4715.227349360702	-922.3574719519911	-334.66154904083555
300000	-5975.511056155394	-1263.4550736297151	-4712.055982525679	26.667959124643453	-14.667959124643453	15.276490666466303	3.819368118937466	0.09240975242215137	0.017054353405298026	0.05958711223063413	0.00434520367298284	2.667107206010248	-0.01556387623037615	-4712.055982525679	-922.3574719519911	-338.06742061595384
310000	-5992.952974142274	-1274.0201226658244	-4718.932851476449	21.35953292480207	-9.359532924802071	18.907738875749647	3.516568010371544	0.09987684530002014	0.01265956698331518	0.03979196609552944	0.004313264962918824	2.222099651955735	0.07381184091882809	-4718.932851476449	-922.3574719519911	-349.52002338505724
320000	-5980.042649304244	-1278.2126524307869	-4701.829996873457	21.402836679461277	-9.402836679461277	17.943281932845593	3.759277284440146	0.08359990582778003	0.009078437104440375	0.020788281631769268	0.0035324177978763257	1.6046781110356925	0.19089950196785446	-4701.829996873457	-922.3574719519911	-354.6492357142121
330000	-6004.610459809814	-1291.0967572616646	-4713.513702548149	23.821991978615955	-11.821991978615955	27.600136137810622	4.190713574789633	0.11758227156541302	0.007978788425262801	0.014192263638788345	0.0038920754614394535	1.3637997807683702	0.11102959544515412	-4713.513702548149	-922.3574719519911	-367.03715933497796
340000	-5985.503100337223	-1308.4361706190066	-4677.066929718217	37.12704894657202	-25.127048946572017	25.32300119759947	3.5235911851226556	0.10883044898763337	0.007896514784880855	0.0161754102053801	0.0030793786967451752	1.2822766787206021	0.026273720171697813	-4677.066929718217	-922.3574719519911	-384.31743577814956
350000	-6008.381370970149	-1317.082480809295	-4691.298890160854	30.0450798968556	-18.0450798968556	32.05005298175816	3.758916553594265	0.09377067898354685	0.006427848663340385	0.012722491888240569	0.002468128733176263	1.395541901316599	-0.05557405464809798	-4691.298890160854	-922.3574719519911	-393.209659227809
