# BEAST v1.10.0 Prerelease #VEME2017
# Generated Mon Jul 09 20:37:10 UTC 2018 [seed=666]
# -beagle_scaling always -overwrite -threads 4 -beagle_SSE -beagle_instances 2 -seed 666 -errors 1000 P01S1_RC_Const.Rep4.xml
# keywords: discretized_branch_rates
state	posterior	prior	likelihood	treeModel.rootHeight	age(root)	constant.popSize	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-12082.44055703951	-1048.5314871678206	-11033.90906987169	13.012374690991464	-1.0123746909914644	1.0	2.0	0.5	1.0	0.3333333333333333	1.0228630960857947	0.3485108131242069	-0.0491381985882242	-11033.90906987169	-922.3574719519911	-99.31654407782749
10000	-7045.210510665759	-1116.0533917530383	-5929.157118912721	13.56548294289458	-1.5654829428945796	2.701454026790179	3.5699383693745843	0.11931266744149881	0.16464063037979554	0.37216218753960145	0.0694535758423684	1.8714295721547451	-0.03453953108570229	-5929.157118912721	-922.3574719519911	-186.54038374592605
20000	-6717.954045971923	-1110.622416995684	-5607.331628976239	14.532948631570578	-2.5329486315705783	2.9377349229930276	3.379607511044441	0.1212053648073128	0.1273437119159069	0.25080903632538126	0.05982614209656545	1.6900875666565722	0.03866751407276576	-5607.331628976239	-922.3574719519911	-182.8794366872401
30000	-6400.86223103189	-1099.5644009931332	-5301.297830038757	14.6615179993042	-2.6615179993042	2.9662285887226276	3.1218993640481973	0.1160915665926859	0.08520698236643251	0.13438382979415792	0.04058201911080218	1.4971090643461504	0.14916706428530466	-5301.297830038757	-922.3574719519911	-174.26027707662715
40000	-6224.155387042429	-1107.712078803877	-5116.443308238551	14.764792097763735	-2.764792097763735	2.644872639877942	3.931108483757061	0.11328218582847009	0.1089403237794933	0.20927696677708935	0.03825392144020653	1.7795986667079722	-0.009599132638654364	-5116.443308238551	-922.3574719519911	-180.8948026890628
50000	-6101.210035139638	-1106.936289313775	-4994.273745825863	13.307901934384239	-1.3079019343842386	2.1586503342480805	3.661194170978257	0.11654414760660907	0.07410771821312666	0.12480972422117138	0.02958888478522865	1.5063314297734078	-0.03625203016510018	-4994.273745825863	-922.3574719519911	-182.40396792177285
60000	-6079.282337261808	-1097.6106781773728	-4981.671659084434	13.59458529272311	-1.5945852927231101	2.1109153083100076	3.4986300439826494	0.1222516639834188	0.08587995787792814	0.16051069605967422	0.02947193594780886	1.1704723300320965	-0.11124350331814398	-4981.671659084434	-922.3574719519911	-172.54826317345143
70000	-6081.313202105633	-1104.4430719167558	-4976.870130188877	14.022262838713957	-2.0222628387139565	2.318098134428487	3.624720624988942	0.13579773757267152	0.05822564070545981	0.11005384898315258	0.02289693158199716	1.1272367296995138	0.04243684197483641	-4976.870130188877	-922.3574719519911	-180.4036378485038
80000	-6073.791912145928	-1105.156917665563	-4968.634994480365	13.919538857636848	-1.919538857636848	3.0349897106432233	3.723828814546527	0.10749679757050375	0.06343459339875422	0.11339669409347809	0.023774835493990377	1.0097311086420202	0.18056363667729772	-4968.634994480365	-922.3574719519911	-180.635732844516
90000	-6060.530987559496	-1101.8701925282553	-4958.66079503124	15.563573743032288	-3.563573743032288	2.3075220259357816	3.0271868322609294	0.12812928456992054	0.06898621642687806	0.14896583687296439	0.021506053607298993	1.2357050479910072	0.07350097891392104	-4958.66079503124	-922.3574719519911	-177.31024188723453
100000	-6020.195772952189	-1108.575489996281	-4911.620282955908	13.784068454103704	-1.7840684541037035	3.0665966493384937	4.148066101247389	0.1272609584972565	0.05461158173551566	0.09835537799851433	0.0211977458640786	1.0956962462222455	0.042913813815938354	-4911.620282955908	-922.3574719519911	-184.3106214854727
110000	-6014.158568152629	-1106.4525319070972	-4907.706036245532	14.194116373364707	-2.1941163733647073	3.1716591679566397	3.4304240978544693	0.13261317345131576	0.05459163614591028	0.10551494030563988	0.021273176276325162	1.1094027057713387	0.07069250537113446	-4907.706036245532	-922.3574719519911	-182.29631097987146
120000	-6038.5683287072525	-1111.4192944876143	-4927.149034219638	14.940520451762408	-2.940520451762408	2.73760389229194	3.935823405231685	0.1118493144295602	0.051071542090619954	0.07814569425886009	0.021847273212794994	0.9805906040161951	0.054638995322606396	-4927.149034219638	-922.3574719519911	-187.3660787198072
130000	-6033.674499582238	-1117.1140463429128	-4916.560453239325	15.06405390102693	-3.0640539010269308	3.1491910427385568	3.646566699927607	0.11509822655717467	0.07507531576512691	0.16831595105265362	0.02086045561236038	1.3049037136529185	0.01098206384397313	-4916.560453239325	-922.3574719519911	-191.38000402711376
140000	-6013.942001596615	-1106.9280168011287	-4907.013984795486	14.39405867699127	-2.3940586769912695	2.6371028069429583	3.9756707075241393	0.10988156280042966	0.046333019363113216	0.08676746613943938	0.01845420895698661	1.0442179756784706	0.009773894508567284	-4907.013984795486	-922.3574719519911	-183.22430942308523
150000	-6000.697056713738	-1099.843836384333	-4900.853220329405	15.375823103710793	-3.3758231037107933	2.744953213506343	3.438586330449799	0.13159827992072376	0.061957204417300946	0.13703071520784105	0.02177779598949705	1.3739485628326393	0.23684974546003643	-4900.853220329405	-922.3574719519911	-175.25782352599816
160000	-6007.489647833823	-1099.537097967015	-4907.952549866808	14.062280425083244	-2.0622804250832445	2.8988124913794753	3.2161394550704325	0.1108925872985484	0.056061898400165525	0.10495328786131784	0.024321150886776385	1.2134730304226775	0.22010931018701152	-4907.952549866808	-922.3574719519911	-175.58419898125376
170000	-6015.798745940602	-1102.1102958730992	-4913.688450067503	14.461447149419975	-2.461447149419975	3.179188380406642	4.10839255415391	0.11874632072448231	0.061074107947825064	0.17690052390191585	0.020898187955319503	1.4166502698847578	0.07767271020129973	-4913.688450067503	-922.3574719519911	-177.24678486143875
180000	-6033.707566188696	-1107.3400147874845	-4926.367551401211	14.907346493907768	-2.9073464939077684	3.396635238039344	3.205486967329159	0.13062899527114497	0.045709283660854395	0.0997163370371693	0.021297375589905305	1.2274832178154131	0.05463583061444097	-4926.367551401211	-922.3574719519911	-183.62799488286888
190000	-6025.309874210878	-1121.4656470029408	-4903.8442272079365	16.144846458238256	-4.144846458238256	3.4442784414130365	3.668080951500146	0.10978997106335747	0.042655462239098225	0.06784973257091072	0.0191317871450733	1.04426845969104	0.031112653818847275	-4903.8442272079365	-922.3574719519911	-197.6886323859141
200000	-6024.1541566567685	-1120.2935236484304	-4903.860633008338	13.635194133605884	-1.635194133605884	3.4470695409481484	3.4607629403652718	0.10709958801592773	0.040139314363098096	0.07313910569079168	0.020662584262892494	1.1956711498676393	0.049217048277901285	-4903.860633008338	-922.3574719519911	-196.88850344552245
210000	-6044.22386242008	-1119.5090328939064	-4924.714829526174	13.454107170668266	-1.4541071706682658	3.3384862645717797	2.626991067771658	0.11372726727099415	0.04165598664454776	0.07358857933859216	0.02132139147563931	1.1190730377842901	0.05973662526948308	-4924.714829526174	-922.3574719519911	-196.39213080671266
220000	-6045.1086026570465	-1128.7305944227016	-4916.378008234345	13.267882624648744	-1.2678826246487436	4.013242555035325	3.4986398376467047	0.11854070555779031	0.03553035284975177	0.06349849202701113	0.019414639255918922	1.160078341303344	0.13231684973860647	-4916.378008234345	-922.3574719519911	-205.42791059322676
230000	-6058.34577693867	-1131.9457110786902	-4926.400065859979	13.716695145961658	-1.7166951459616584	3.2900741500762085	3.0567778842646898	0.1061365972185034	0.04641299975059098	0.10706051543856678	0.018753336220240203	1.2117901249996372	0.08024137395913983	-4926.400065859979	-922.3574719519911	-208.11252749805757
240000	-6035.879246243296	-1127.1526492965802	-4908.726596946715	13.87208114239488	-1.8720811423948795	3.8845567504524285	3.658594090733792	0.11587894248380512	0.043469638591093276	0.08727954087781585	0.019176665778933958	1.1499693839294158	0.0664921330274149	-4908.726596946715	-922.3574719519911	-203.19419020763786
250000	-6030.061456362642	-1123.511166556994	-4906.550289805648	14.593055689175475	-2.5930556891754755	3.3122204318207924	3.7843338501977395	0.12863349332856702	0.033833452563721486	0.047063083174526545	0.018547009709994254	0.9171517387042569	0.14007557014859937	-4906.550289805648	-922.3574719519911	-200.3123597273541
260000	-6026.164748617008	-1137.6696562890722	-4888.495092327936	15.510928934615226	-3.510928934615226	3.6456426720615993	3.3523915914776037	0.11915939049900016	0.04001362175941875	0.07765709632011794	0.01709743130202532	1.3154872773139161	-0.05896708596043386	-4888.495092327936	-922.3574719519911	-213.80678559873377
270000	-6048.385718112104	-1142.5029170652729	-4905.8828010468305	16.136305306265903	-4.136305306265903	3.84795431537982	3.606440908546841	0.08948734322413458	0.02984597037245814	0.04687266679098051	0.0158347182509678	1.099747534282686	0.025898393587107032	-4905.8828010468305	-922.3574719519911	-219.3648486733515
280000	-6060.52164394114	-1152.6597792698274	-4907.861864671312	16.290220227168582	-4.290220227168582	5.029445005016574	3.6835104759503894	0.12973936900830427	0.025115406720440114	0.02613129730901568	0.016224462346542273	0.9258234215684277	0.06474412386547462	-4907.861864671312	-922.3574719519911	-229.5489788432195
290000	-6051.437054046375	-1144.1554645870888	-4907.281589459287	23.60108890732327	-11.60108890732327	4.195316825328221	3.3859756776335357	0.10935221537906431	0.027837123315369194	0.03747812791114507	0.012176193780979163	1.0177728123697847	-0.0030419069263826095	-4907.281589459287	-922.3574719519911	-220.8569001376468
300000	-6068.3892829743845	-1146.524424283847	-4921.864858690537	21.300472654365716	-9.300472654365716	4.642607570187719	3.101813868311879	0.11542830895735189	0.029988784250294477	0.05059448290746025	0.013488670876218157	1.2082043562040692	0.07799087165344432	-4921.864858690537	-922.3574719519911	-222.99896304845205
310000	-6046.606206035276	-1151.5760461805557	-4895.03015985472	18.03330014673191	-6.033300146731911	4.221066297697889	3.3110734079661626	0.1182085860495249	0.03393092192645243	0.05376369795563063	0.01321507449337394	1.5926931915685048	0.08439495786712263	-4895.03015985472	-922.3574719519911	-227.92186750080825
320000	-6050.0339836518615	-1142.0470603599338	-4907.986923291927	18.295592085798226	-6.295592085798226	4.919834062552039	3.9354595882219687	0.10339583607502699	0.029323083887598824	0.043736888148142326	0.013473996488456305	1.3166201654361047	0.02121901508233081	-4907.986923291927	-922.3574719519911	-218.47426987095042
330000	-6038.609106551089	-1135.7949834276017	-4902.814123123488	16.28458259835596	-4.284582598355961	3.684275675752966	4.112605366032531	0.12092368637365546	0.033770276978090825	0.052549603655574366	0.01520508478621725	1.452434351153053	-0.04570462060451376	-4902.814123123488	-922.3574719519911	-212.22753669823652
340000	-6042.341927382413	-1133.3685548991411	-4908.973372483272	14.62888529866217	-2.628885298662169	4.2490205490509885	3.4399281366937395	0.1261272716055879	0.03165210920973924	0.04315410888902145	0.01657629016866076	1.1801550776918563	-0.0459956762092102	-4908.973372483272	-922.3574719519911	-210.07558483223661
350000	-6035.729661956097	-1131.1920179687709	-4904.537643987326	14.789634385192116	-2.789634385192116	3.2909283931501156	3.469942628892343	0.1087511938673817	0.029232253608411907	0.044788421698152316	0.015719641251914662	1.0491970972497617	0.16878162123473264	-4904.537643987326	-922.3574719519911	-208.36138813286436
360000	-6050.964353245146	-1145.3771258114182	-4905.587227433728	14.555718549638831	-2.555718549638831	4.448367309305299	3.371789017252229	0.11033524947260609	0.029701254746231875	0.058453335542575244	0.015205737005418595	1.2200807991594842	0.0055773461880295715	-4905.587227433728	-922.3574719519911	-222.1605024898993
370000	-6040.4250543770895	-1148.6320727367172	-4891.792981640372	13.85871338402352	-1.8587133840235204	4.411859950265186	3.812302417419989	0.12075530157602449	0.03718958658851456	0.0741668728606757	0.017032688535748998	1.192343296485982	0.0012896183357595508	-4891.792981640372	-922.3574719519911	-224.7532912875567
380000	-6053.431396555427	-1144.9503614869184	-4908.481035068509	13.999877454359247	-1.9998774543592468	3.9934361275094354	3.238006560481841	0.11463566418377144	0.03199244498762689	0.053999771922307795	0.015342698274856898	1.144756868188966	0.12348529912590821	-4908.481035068509	-922.3574719519911	-221.74972203219588
390000	-6034.218759748342	-1140.2488863699227	-4893.969873378419	13.875727777107365	-1.8757277771073646	4.022687216631327	3.1213213057596603	0.10486444386339296	0.03239986144266131	0.05064048942050733	0.016701598131140458	1.1494246676936766	0.2270046195299861	-4893.969873378419	-922.3574719519911	-217.1186914586123
400000	-6045.275295768876	-1147.1529827059576	-4898.122313062919	13.99345919879367	-1.9934591987936692	5.178971840603744	3.3212413961292966	0.11369170941661921	0.03159851668356007	0.04715058600335347	0.018979347910353928	1.1405032148682106	0.11433988266167082	-4898.122313062919	-922.3574719519911	-223.7605441951612
410000	-6055.386238138404	-1152.4968917904393	-4902.889346347965	15.288889744913988	-3.2888897449139876	4.207506087847391	3.4709552624095075	0.12101119207508086	0.02962752266870999	0.039141817449384456	0.016665781419375688	1.0632761038378948	0.12191495961023409	-4902.889346347965	-922.3574719519911	-229.31464354741036
420000	-6056.910591530199	-1145.1451655840137	-4911.765425946185	14.542381959361592	-2.5423819593615917	4.614452204173172	3.462491676293644	0.11139107180837905	0.02700609129498267	0.034910938419901165	0.016374640963915173	0.973556717344833	0.17130073840903134	-4911.765425946185	-922.3574719519911	-222.16310766011324
430000	-6060.421948387104	-1133.5656336559923	-4926.8563147311115	14.820809595863846	-2.820809595863846	3.760166866967014	3.70248444696475	0.1279161296163624	0.0394421523299831	0.051200056136579075	0.024041448995928073	1.025812827300281	0.05433404848007755	-4926.8563147311115	-922.3574719519911	-209.91137529892893
440000	-6047.855407295236	-1130.5047981846749	-4917.350609110561	15.797804817311352	-3.797804817311352	3.3846277586390823	3.730402639641936	0.11088359433784495	0.04144867785765479	0.05463412414831324	0.021008482848959	1.0848331382886962	0.2239078281903644	-4917.350609110561	-922.3574719519911	-206.82810969105435
450000	-6006.205086095328	-1125.6795102884762	-4880.5255758068515	14.96375326365525	-2.9637532636552493	3.5566888008812247	3.1981387971523887	0.11242565012159035	0.038735139887906646	0.07835558463622566	0.017845018011035916	1.3707110661606976	0.29040441685583485	-4880.5255758068515	-922.3574719519911	-202.25488510343243
460000	-6055.150994946398	-1136.962462795175	-4918.188532151223	14.944984482568413	-2.9449844825684135	4.96916672268661	3.7439822345114977	0.11691122132831151	0.02980657518736346	0.05264480544773153	0.01591212786299169	1.309181331396094	0.02238559081848747	-4918.188532151223	-922.3574719519911	-213.56355620416548
470000	-6059.82189711477	-1148.1477579282573	-4911.674139186513	14.422904802086046	-2.4229048020860464	4.502216467352791	3.4732778856455635	0.11701874012967534	0.042539727723679956	0.08806516044409625	0.019838527376795312	1.4348835825295831	0.11256555596604483	-4911.674139186513	-922.3574719519911	-223.94350280524182
480000	-6049.200968365592	-1148.4565914721957	-4900.744376893397	14.165398450357877	-2.165398450357877	4.467270646520789	3.228911832738263	0.11872089070220539	0.04509995078810239	0.0932306225679351	0.017256866446336103	1.7885529748072124	0.07202616715477522	-4900.744376893397	-922.3574719519911	-224.1697337789663
490000	-6042.994841293419	-1135.4120828871337	-4907.582758406285	14.688519226869559	-2.688519226869559	4.093878508978182	3.384052429054077	0.1268812803657207	0.03834990525829583	0.06902092875101747	0.017009890759730185	1.2291877541595138	0.15596510585020937	-4907.582758406285	-922.3574719519911	-211.6395448761167
500000	-6058.3449249961795	-1146.7435622723729	-4911.601362723807	16.081740362739808	-4.081740362739808	4.577895501832741	3.714708596295728	0.12113606117854826	0.027562134696684008	0.03746803881075487	0.014828867632690873	1.093203121703109	0.080468145208633	-4911.601362723807	-922.3574719519911	-223.4865981766663
510000	-6048.916498460139	-1155.557661747642	-4893.358836712498	14.846867985379376	-2.846867985379376	5.462866283205577	3.820053919532591	0.12089785904004703	0.02793121962417997	0.06306052858170536	0.014018861279861804	1.6192051799526699	0.11072747649618536	-4893.358836712498	-922.3574719519911	-231.93575382991276
520000	-6073.180052159843	-1155.4869874347664	-4917.6930647250765	14.841851988189747	-2.841851988189747	4.959244387011966	4.00674442781872	0.10723858324628052	0.03119848450796324	0.055358060859561915	0.016408357481808338	1.0969461977029025	0.16947523001903364	-4917.6930647250765	-922.3574719519911	-231.74185658391931
